i c i i i i
3.2260655354078 1 5.81852331479692 40.6339898974378 7.11428102689489 18.4631228492654
1.67752083347345 2 16.8471505854498 298.460512352241 14.7504827446739 1.87699834903991
7.50778904436505 2 -8.95548052258573 71.031489271921 -6.0865817559312 59.4637950438933
-4.45996843216395 1 7.50417981437075 62.9166626309099 8.16834963012985 18.736996677974
-4.31463206997967 2 0.523480297861417 -0.224036446000363 1.9185301228647 10.4093766554195
1.25318375162859 1 5.67270907646025 35.5855688890643 5.15929192298973 -1.40434916194121
-4.09319237668583 1 -11.1459296551469 113.029095868745 -12.0860053237299 9.0094126130775
-1.38814303715386 2 -3.81209429352112 11.840244351446 -2.69382462719299 1.18691542027836
-7.82379353128492 4 -13.3493760832499 165.62308399941 -14.8092865603657 55.563937495724
-1.05772469294924 3 1.19574628482984 0.718928114530111 4.51947763603404 -1.48880545321588
-1.99423760357698 1 -8.12093152162449 59.3990157069653 -7.6673661805874 -3.92484197503225
-2.83150699437031 1 4.3417599266624 23.7833740863875 3.82349048133782 1.29449805859026
-3.07334229084444 2 -7.81154392687695 51.6777694048316 -11.4917819041876 10.9642788306415
5.70733522906442 2 10.3881720686707 117.225860400577 9.0994272664372 36.8599584871351
-1.32156338972393 1 -13.9395249075955 182.28906141304 -15.0238172822108 -0.0392581249722377
3.41872039187609 2 -13.7697304118572 176.866782547772 -14.3289955839109 12.2061269627362
0.553872966986582 2 -0.125393578716209 -2.72696055840646 -0.303383760203716 2.6588649802751
-5.24203529959394 3 4.74443903594592 30.4973254198055 6.27131107310633 23.4677531380586
-2.28337532497619 1 4.6731121964765 24.9920385748037 6.0057695230447 1.22377398718339
4.49870686690614 1 2.30364939805187 7.1750712823573 3.62479488181864 26.9515405717211
4.87491725187047 2 3.69121665466067 17.4541961645824 4.35072770555985 23.8099711968347
-6.05485648440915 3 -4.21313304126809 12.0015853934384 -5.40437240588413 31.001071361535
-0.618916239604839 2 -0.957417820717614 3.77612490430215 -2.51842971745509 -1.1970706012745
-2.60895238204366 1 -0.903143315371137 -0.408712942081599 -2.30230983762874 9.63241969166045
1.23443317196403 1 7.36613763805103 62.2807786630745 5.22433805501028 7.20370830928274
3.82093696333591 2 -1.65750848758843 1.99218788594437 -0.921659530154664 17.2684007347408
3.02652786449894 4 -10.0198873429552 90.4566069349897 -7.23306261596521 7.74160443250461
-1.21318596241515 2 9.45166378126449 97.6354823124142 10.759115444585 2.55215464175405
7.62660262650334 1 6.98093255790662 55.5192891934457 7.74185852260012 69.3528805104618
-4.54201447619408 4 -0.949538961848812 -0.268884765700238 -2.54034540457956 13.7399762867167
-2.28808244031614 2 0.529615689899983 2.67333437623662 -0.403125496184485 8.06494633491641
-4.03519215812602 4 11.4071742692586 139.76859491415 9.37051451720481 13.9115168561672
-1.11208070633353 2 -0.374321110473552 0.739265539251228 -2.29650398917981 2.7031838520998
-1.18526110603655 2 -6.53660973719117 39.0246524256305 -3.35940326783088 1.80882783322678
-1.39797995930301 2 -20.1724127254952 384.135915950083 -18.9452130125196 3.18396043421628
-3.03756036524583 2 3.15215121544864 14.6235587350023 2.35752243533247 4.69811239796772
-3.51715809284669 2 5.22453129203955 32.132566481652 4.94894443967559 11.1817421267033
-5.07644069376855 3 -0.738322848453081 0.377648801231429 -0.760553414459592 21.3258062368964
-3.85199221740669 4 11.8276786139473 152.645506922397 14.5793505577784 12.7460797547359
-6.5353868968005 1 -6.0758064489228 29.2064344894935 -8.98143059038881 38.3945370689501
-2.31251870801284 2 -3.49450903691221 8.35529648765139 -2.23941798970991 -0.245057314879385
-2.93557294778602 3 -3.29440345336907 6.81684928121145 -0.307408000752752 0.852782324856443
-5.39795147315727 1 0.90488247442578 0.970547072689171 1.71185864155032 23.9812078068826
-4.68310387411539 2 -1.37869621593386 1.04279579758646 -2.91291679563418 18.4142495817658
4.56246341881693 2 0.00548533907465586 0.111202331413083 -0.313188263809299 21.3910224595115
6.20337507260507 2 1.40594255708226 -0.0676762907381452 1.10382858651205 43.7551605082112
4.10373023812657 2 13.1735293764767 187.493309947401 12.7257573415969 18.6473008231374
4.59140552900498 1 -0.000391628835318549 -2.54506726451879 1.38915713951911 24.2241112315107
0.156035823229314 1 -5.57000985851077 26.0353973966227 -5.41733760979494 -1.62493636517167
-3.24599594347811 1 13.793850405652 203.954473015925 19.2391490478316 6.22558739016019
1.19252913387154 2 -12.9923580844032 156.167386558536 -13.2123617491113 -2.61541207667937
-1.66510963416421 3 4.19403096293364 21.3082029734284 4.45205238693204 -0.102155413442808
3.17400439423431 4 -6.39089629280937 36.5251112805719 -7.35034989303758 12.8590610740985
4.74989830070117 2 -4.92422667628793 20.2623661643834 -5.08551944182645 27.0032116877777
1.92115221125034 1 -2.74621668660231 4.57115971117949 -4.19445628556201 2.62026882876963
5.05832096916242 1 -0.00179892840737994 2.02490662010931 0.768011688661746 28.9609621258145
3.72199828633798 1 0.534423373063663 2.53425574621199 0.235139443345928 17.4516110771025
1.54331221996634 2 -0.881520283001469 -1.48590969799022 -2.30369727587316 -1.29028649008422
3.66837382770864 2 0.0725442532761787 -3.21085598345967 -1.45403907481587 23.3497805014319
-2.84314072292263 2 -3.4364541407906 9.43283507122846 -1.80689232821732 6.00457192357441
4.77240614076856 3 -5.0835103445626 22.7490918977416 -4.93315885479999 33.0174509335669
-3.3646116352972 2 -8.20266826315622 59.4554528261672 -8.07843019631945 7.29260930485487
1.68488911460879 1 -1.17221191426965 1.46475682924116 -5.74428032802752 -1.36182491195296
4.39481596526355 3 0.166313498008045 0.124748348345288 -1.09666640444283 23.0577246871651
-1.7297816636805 1 8.37933051258336 78.9983378405423 7.98763865576718 1.89043529926591
3.21368041338787 2 -3.70083022632608 8.80378059728883 -1.95103895087823 15.8309187936401
-6.33715486064768 2 6.75079685241918 54.2960923211809 6.73477520247527 35.9576667107218
-5.61526282100557 4 -0.545596488839505 1.71336357969934 -0.182554334646252 28.5365756847619
1.01878504635736 2 2.44233737710994 5.44131881917398 2.9304790847674 2.08692139846764
6.28827825814796 2 -2.08981193399462 2.2166622704122 -0.354163707303417 46.7096105173105
2.73278883022917 2 -0.454249547792972 -0.948893014566658 0.581433609359624 11.1126716458078
-1.69200892132567 1 -9.52888010712934 82.6128086060203 -11.5346620851331 3.7860254313394
-1.37132542520976 2 -17.1325153964474 276.562845004917 -19.3110944062634 0.984903945735755
0.874729639359363 4 3.01130754658062 13.3388909515194 0.355033482449423 4.02373759833387
-3.04872621912793 2 -11.1021078227961 112.063920234066 -10.921950751933 6.85365691011172
-1.35129412377833 3 0.2933836085596 2.22603321421961 2.16528248334383 -0.427161378829414
1.12226736640059 2 -3.50852258396764 9.65570195142169 -1.95827683356539 1.49140649714953
-2.16962669689777 1 8.30894073592747 75.584250604108 8.90978376026844 4.73910045893857
1.35647077670168 1 -9.17961999406262 74.5482545718283 -6.9395115447601 1.86536416587375
1.26056875018194 2 8.1958630906662 75.8206286067917 8.82594902275093 0.762311227382057
-2.23432918330256 2 -2.49959348066941 2.65898491975476 0.56507116986918 -0.76933031189108
-3.6262365638891 2 -11.4233078754794 117.25463544407 -10.0876235507155 7.81409980227264
-1.10636022675328 4 1.49924441793799 2.96790248257037 1.25043724372603 -0.109596893380941
-0.95117891520966 4 -7.15067801249144 44.4072355028411 -5.85603900078939 -0.101748768881293
-2.58466556061988 1 11.2077099763673 136.900457444479 12.8542777639568 2.02637349507083
0.902337236872225 4 2.59279705480116 9.43802532654848 1.8521620964302 2.02242711141941
1.18481019479409 2 4.57143755439065 23.5313407021328 4.68826029634828 -3.51969601430134
-4.26526611575487 1 4.99048749762803 30.9161998365623 4.25685150055261 11.3654556820796
-4.04028421966924 2 10.6160136703839 123.754094228953 8.69457914507903 9.77183547634617
0.717391860841727 1 1.71002516625884 5.25069969918712 0.0434864552246621 2.23523738248294
-1.52441413991958 4 14.92818437237 238.193850929577 13.1512126513226 -1.06438850179759
0.672636572197652 3 9.50853396016063 98.248591133288 9.28696782423232 -2.78831609516062
-3.22908521003351 1 -1.04695679455102 -0.202811286570185 -3.02719373894608 5.79855451873896
3.71064304895199 1 1.31796768340988 2.56411057274039 -0.0260509747209579 16.341715815417
2.69097483332599 4 -2.01765966357325 1.77383249563609 -1.56129650352288 7.85841095707574
-0.842873582874001 2 -5.23493288341187 22.9299689105413 -6.69618421693437 -0.920721610797064
1.40308469231327 2 -7.9373338009051 55.0229693668774 -7.71219534528259 3.87840038598254
-3.41207117572372 2 -2.44505351563579 1.22248007539424 -3.3747126839808 4.56593862819503
-4.42690882424505 2 7.07147591423569 58.6116792104915 5.17025623962228 8.6358174343261
4.06590158968224 4 -10.4463463169964 99.6828994749366 -5.42744739087284 10.9445770839665
-5.79246281888737 3 -1.40214426856986 2.24335618841177 -2.39130586423729 26.270716708834
-0.534773587696423 2 -7.08695944542588 41.3057509936618 -6.79993214684448 4.46971742886597
2.97623667115351 2 -3.46231713110529 7.5715779855286 -2.40403778711804 7.78499063204642
4.87547030391127 1 -8.41053512033046 63.8061005521595 -8.48934271319811 26.7597854636824
-3.20454838502202 1 4.14917793204125 20.318421294635 5.05279470245502 5.90763071657378
-2.64313829023573 2 0.717584580824676 4.17963110553175 1.40289360439407 9.52420789208325
5.96615289827716 4 -2.2319066408814 3.51268883145294 -1.7492285453887 47.8498250419719
1.29746173088812 3 -12.8836683726928 152.855850818367 -10.5558270574533 9.42528614787689
-0.917051846365511 2 -10.4942517946212 100.943663967298 -7.34692009364136 -1.46693112902458
-4.11271274206582 4 5.26369284879383 32.9629490663409 4.97349103303276 10.3550661213499
-0.53567548400017 3 6.75375504081113 50.8256439253825 5.07852756467078 -4.34791205449458
2.70847821846009 2 1.40622698759158 2.64563087485081 1.69018081392075 11.5670962049501
3.66040738200536 2 6.79666978098328 55.3093733683267 5.75505304395294 16.72018301142
3.31502886442149 2 4.22928724117869 22.8022174499734 1.37891839947308 16.1111793319362
-1.32025368457741 3 10.2047347070942 112.773952269443 9.72753740693537 -0.575239391196773
-3.07792860294073 2 4.39909594863739 24.0061408678098 4.44387382311522 3.57984599765004
-3.42529526250594 2 0.472097948768743 1.36029786054681 -0.0204844706307488 9.45117620360074
4.56174831418084 3 5.44658273682999 35.1359266078784 6.78072770131679 28.7131943405424
-2.46321998060893 2 -1.05300057487394 0.150524653222866 -2.6625853483991 4.15593886526011
5.67564321183366 1 -2.42044658871485 3.35122844207679 -4.85017687482032 40.309277192005
-3.69268850044278 3 2.78129370791936 12.5812345031426 3.19089933917422 6.42104675638287
2.30183060828901 1 -3.12642924257545 8.43493154396158 -5.45338156119917 9.72600448963162
4.19932167643102 1 -4.40954866079856 15.2873958907619 -2.22980750203458 25.2672454641762
1.47476117089021 2 1.88499455785306 7.46695963433373 0.100627588679285 7.10833245634621
1.0590759274273 2 -7.23152971450387 45.9893410010967 -7.01916106943912 0.302544667535253
-5.37368545524229 2 1.22560545410172 3.42290265057175 0.404611859153136 13.8262358256337
-3.30336708881896 1 -12.6837715055131 149.298859700136 -11.4271423568135 4.73039964536913
-0.0551939606708063 2 -8.14972446181602 57.852445746878 -8.5446510367055 0.508914741106295
6.93596002527681 2 4.7383610941339 25.696041469922 3.48138196053591 48.6759520209332
5.05331319156737 1 2.89194464133382 10.4057008591216 1.23871072638288 27.7002848352646
2.67713415135777 1 -3.64807238299708 9.06428345449646 -3.20673868199308 11.6840770646051
3.25616632562964 2 -7.70769039623455 51.7495779508093 -9.13580519691183 14.9868838646511
-1.90955765029737 1 -5.39224625923313 22.1385537960516 -2.60626397854214 5.12092045989637
2.60238565080144 1 15.0201210703786 239.325575021243 14.8807976647364 9.14344243940681
-3.36362224296149 2 -7.96198709895716 55.5919564452643 -7.02187414725152 7.49357878768419
5.28562671546524 2 -4.15442331984274 13.2218231931868 -4.32200317999421 27.7100834870018
-3.93503459108809 2 1.54480369548818 5.10582522779495 1.47545332694523 8.60361305035205
-4.51536949836176 2 -9.70294972171173 85.5304609596221 -14.5920068532578 19.0439581061154
-1.16007037081446 2 -6.06321493593108 30.6346763399104 -4.19222908702111 -4.66475889686365
1.69019552367967 2 11.9221160646429 154.046254322966 16.0215228271398 5.07007882507575
3.73865983809986 2 2.95970725370554 11.7542942404012 5.3377074709683 14.4580857329552
2.31290282095682 1 0.388021114248035 -0.204233739378734 -1.20408039322281 8.67568518285294
-1.61247428438496 1 -3.02675089290273 5.77539601164147 -3.49616015840391 -0.622948015853598
-2.57117582378623 2 3.4829964282403 16.897528529807 4.4302773137468 5.21453718763879
-5.95347676680006 2 8.81402417860912 84.1858342030327 7.52413890557384 28.8010384735141
1.17847213576631 3 -3.58445855758885 9.4152623402455 -2.33003978356518 -3.45171123572162
-2.8766224979944 1 2.14553350763569 8.63580900408365 2.41466867808212 4.1900644732632
4.7479313313342 2 0.533054443962013 2.35128817774916 1.66485360530961 27.127643502373
-2.2259791941757 4 -5.52550296492009 26.7003557036868 -5.93823898087238 3.41228179290423
2.49349173628007 2 5.09069312933038 29.9728727641826 5.15603303740702 7.73617155065453
1.74255489589259 2 -1.71608934939633 0.670422963846454 -0.926576595982453 5.7855179333805
-4.30985117147224 1 -6.81775784725276 41.6375713922984 -6.23480642175661 11.2280062602429
-1.19320106474832 1 0.0278242913796248 -1.09339217755498 2.55345278788757 -2.3202248530396
-0.968193837831815 1 -2.75079797858943 3.22333527371835 -2.09663257244043 -0.245558429819163
3.18222746786272 1 -5.36519832840304 24.6431075555971 -5.25462980977199 14.6954834724474
3.01288769904978 1 9.78241105455593 105.655769598645 12.7470240662837 10.776668470029
2.81775653154782 1 -3.78695925202876 11.2074332699213 -1.4509388898204 8.30716809561519
-1.95636378137441 4 2.2799633493517 7.96431939146475 3.08919152016291 3.91940163575496
6.28987525448928 1 -0.00246294913875409 0.563792821027544 0.729178517228704 43.1423736724802
-2.52457148453622 1 -0.379516825176834 -0.625770237305671 2.55151242399523 1.09381535166476
-4.61748650573392 3 1.05369784388254 2.50774062007564 6.0201302195803 18.0294683163806
1.03446947556626 1 4.29887472304182 22.9539258743153 2.1612538642943 0.679858645392736
-0.198028589841767 2 0.286110488527347 0.901873525897576 0.822360122797721 -3.2539998775685
-3.55795301909971 1 5.23315600659399 32.2391836573257 5.94715873535253 8.67265378618026
-4.65948399415781 2 0.591258075845225 2.57420385109735 1.74966038585536 14.0180790514525
-2.55448788088023 1 0.405426999606506 0.779134094411284 -1.42475225327335 2.28870457892305
-0.949052020565096 4 0.337483406386556 -0.339521668674299 -0.799886690462971 1.08973268995915
4.47622632657038 2 7.38828362110158 61.6522370052766 9.23193097762996 24.5506070670905
1.83514930146038 3 -8.10096831201435 56.5363825409517 -7.80884133548355 11.5656188838934
3.58680635413771 4 -2.51690605257644 3.72358278474206 -4.01764482331453 16.9017928623378
2.72268863456071 1 -0.346721645617439 1.10508562631861 -2.35645523673424 11.3165360167098
5.88160644434687 4 -0.661965440858442 -0.44471662092505 -1.57103889221065 40.4083572896305
-1.92733867798559 4 15.3721741569924 250.876271392806 12.2794932203997 8.30574974452721
-1.48214854235341 1 -13.5043701817771 166.632088686534 -16.0155983506605 -3.66059116838701
-3.65350762565528 3 -0.356497631621637 0.460497385337783 0.70056867641644 8.16937654254034
-4.05429902216982 4 -4.36351824503801 15.279380790197 -4.50515449874525 10.933972859519
-1.74110536995401 1 5.40734077875704 33.793288939111 4.46193673458332 0.47357659558337
1.23880583118475 2 -8.16896491359011 60.3971023455565 -5.37148802472297 0.405635262527565
-0.662388423565854 2 9.71589853134469 103.441472395887 8.8930552303055 -0.00202488921872401
-2.6211331055626 4 -8.99956724190122 73.5110271721297 -11.2201206893204 6.34856727311058
2.25014895581148 1 0.530362424366678 0.366907945057152 1.75026494367253 8.49114240269455
3.64568710843812 3 8.83040149076484 87.190529030659 8.42248316165614 21.5325567050184
-3.44155480289684 4 2.54300239465911 8.28381054158537 0.761970865739085 12.576993148357
-1.12388570331699 2 9.79336262685224 104.291582394744 14.382874165691 0.212762352558685
-1.17802467393668 2 -2.70148654555414 4.75163951294989 -4.96712383855785 -1.39809906381481
1.95232856652281 1 -5.19072535722245 20.6819367878886 -2.19855719130504 8.6361761369954
0.558892443364714 1 -0.950952270818012 -0.339098010130582 -1.60098804787209 2.9568347947077
-0.498392632685327 2 -0.185668662781492 -1.20917274101534 -1.42108082517921 -2.00179022879713
2.14884623698689 1 8.7478580229051 86.4808547691014 10.5707772703938 5.8412111095353
4.5030040528771 2 -2.45242305858415 1.78829250758565 -1.74188995285709 20.7393687389479
0.383465225434853 2 -11.2224174412757 115.765728674029 -15.3674002130557 3.17290657998667
3.31384424899467 1 8.43919199044666 83.0799004469015 6.49281869592914 19.4367226702655
0.00938009680526931 2 -2.63770163622643 4.39320363465694 -4.81295278686557 -0.696299123126119
-0.523039448859997 2 -12.7399687076858 150.634941711526 -11.3827760138263 0.313577527054817
0.913424322828777 2 0.497935002600348 1.43411681222277 -0.0644302070769708 1.15015489542681
3.45975732611801 1 2.21138101983912 5.33265662725472 2.77324586134684 13.5142239550525
-0.672038826401797 2 1.48124395859947 2.56243391080205 2.21894382542846 4.84444076670179
-0.0944526302320511 2 1.73654068247144 3.27739887196883 1.23938145394523 -7.7618087616454
-1.90096403723069 2 5.31520931132416 35.3453105010067 5.22081401385507 5.25985861019157
4.22511868730313 2 4.90608531445861 30.8352301336788 1.71509268313983 23.9219933853805
1.68271008997975 1 0.375737352300722 1.30638626425298 1.03695452992498 6.86949644468597
-3.21923970069668 1 -8.7686668196143 67.5203579702719 -6.86299718380152 9.00892410202097
-7.03863968708655 2 -10.7471131580644 104.077214839635 -9.51120481327023 45.1067021262729
-0.813292096397625 4 -1.33840238093025 1.36511607583129 -0.678580659681336 2.06485693614276
-2.70176035952031 2 -1.30669129190344 0.969499442400572 -3.08332811095668 1.63487382351874
-5.99833940306241 1 9.52181929594594 99.6586213536234 9.13497398841012 30.7193266603814
-7.86369641704154 1 -0.230971043028266 -1.620190265533 0.625137017904162 53.5857109336733
5.37221963102173 1 -2.77183055680166 5.99574425116332 -0.910617661515054 38.53135678718
-0.390403919392957 3 4.32941840758642 23.9484452256684 3.8819451303348 -3.58420598667935
-2.5423576785673 2 -0.88574678420911 -2.83191762167256 -4.08976103965484 7.56501361270543
5.83314065349717 2 0.163457308965924 -0.657140973535438 -0.877195085833451 42.4558600849401
3.20814048101411 1 -9.8954627128223 87.407588866766 -10.5377003040806 17.1276290349008
-0.951499960920232 2 -0.909940690730955 1.49263450904795 0.69431670368329 -0.395030231411313
-2.43030299620038 2 -6.8463235941512 41.0263744594615 -8.97195205624573 4.79001383113841
3.33104378914977 4 0.011357911004467 0.981724946399689 1.12368718740853 10.2412520113729
3.83623249889421 3 2.15131300787774 4.39093295825058 0.464118196215382 16.7702572614931
0.445059069435087 2 -0.356102842381403 -0.922353577434589 -0.574602864451947 -3.99808093615539
-0.948120205933111 2 -5.99090158413106 28.7535894690487 -4.11691851264975 1.13711325624506
3.08841735448347 2 -5.04946556898202 21.3014076348619 -6.23615686313468 7.58132176927135
-3.09093458325666 1 4.89650133817781 30.2829571716523 1.98273504739862 10.2731710942318
1.7420202469489 4 -3.11746094112802 6.4400106875483 -5.34202203859024 3.69934315613692
-4.76953928981609 2 -4.1583980223573 13.0730236299385 -0.653233355421807 20.9963413785085
2.26293575248112 2 -4.30036124312063 15.770729538238 -2.99739987004702 10.9972713846528
-5.23637818455509 3 -13.2186969115248 161.348290145487 -13.6926684772781 18.3551662469176
4.25543965083873 1 12.1381816880519 159.722337689504 14.6263970528144 26.630084033725
-4.89230668052537 1 -1.68517593055246 2.29752325730753 0.853090181250957 16.4850823852565
4.07299693482672 2 -17.2251092082479 278.803103790319 -16.7650879476965 21.0561333808307
1.27093919858278 2 7.42105742020262 64.6511293005735 7.46733316538547 2.86375678329894
-2.56287619761454 2 0.526909849784012 0.954598361322704 3.06931136419512 1.07586518419415
3.58585090184085 2 -9.04429509130142 74.5140368492496 -6.75767527729123 18.097924620366
-3.642947949216 4 2.82972795156697 10.2870816778307 2.34470998042817 8.48724940759826
2.59071486917161 2 24.1142584651719 606.827156464781 26.6602081347071 10.9806547693487
-4.38772017627383 2 3.31790282337977 11.1185269832816 4.45574123493562 16.8720069706499
-0.202484874640359 1 0.308472667385177 0.227331809754618 -0.132297707102057 -4.19432104541679
4.32071308302351 1 6.58236030363353 51.6200889013734 1.47296907141583 21.7788129701524
-3.05961532640808 1 1.91862812554854 7.01009984844223 -0.0382363348643231 6.53897094713047
-2.30359926207076 1 -2.09088149623225 3.01461505571496 -4.37398709438547 1.25648388771284
1.72029297077402 2 -11.4496013936991 119.343141702306 -12.8571301771989 5.98868897536609
-1.03376616756053 4 -3.80018885854528 9.86003695562471 -3.53603387594734 -2.38990936044694
-2.17000042541199 2 -17.2276803203682 279.08215889271 -19.5230128787304 -0.76135710617867
-4.12491341765026 3 4.96938945524755 30.4863876515395 4.23928627318403 17.9726790048506
-1.2106767733474 2 -2.03993132189909 3.87615969605187 1.40374941992755 -1.4983596422899
5.43200048840613 2 3.17883917446224 11.046150786837 3.27391966274208 33.0543867643333
8.65538548232081 3 -7.97825386572438 53.616017152946 -10.6832436197129 86.6595675332698
-2.04996622487746 4 -5.25058154993967 22.7373211165351 -5.83001712723456 -5.28408140701149
-6.01494901936804 2 3.04849708088619 12.4771571281318 -0.280509575905655 32.7201775965872
-1.46664702813742 4 -3.10488865160517 7.12703625694683 -2.59807129574802 1.75959924217455
4.06026572868218 1 6.99562627570342 54.3784542461917 9.12536087624918 16.2175858930933
3.21279788319832 2 -4.53468840187957 15.8199160236037 -6.68530957536665 11.7335182746738
1.18155892591118 2 -15.9047012017068 237.55502971914 -14.8200986724267 3.05335144195218
-2.58982813672369 1 -0.512586045994581 -0.712230238484428 -0.633511334238161 7.63810198553706
-2.26868951544104 2 -0.967243626971026 0.650167358685404 -3.53886464696787 3.41444891002587
4.66314755536125 3 -9.13273278068062 75.226099488653 -9.21265844048761 21.5220346840139
2.64628545761339 1 -4.10585961724228 12.9920499841472 -4.3928357426732 4.99900735169401
0.354421969098721 2 -2.12219853841161 1.91525913474987 2.69304856439929 -1.69092693950624
0.685800392758483 1 13.0926093124271 186.542458327684 13.8201116741512 1.79856403148674
-0.559674863628411 1 -6.26796386509218 33.3363072276656 -6.01077520731173 1.48520477694481
3.87987326474836 1 8.2572780899551 73.9363062969352 7.29903589617044 23.2880812988399
-0.210844239277616 1 -14.519469307316 196.813401123143 -13.072112411431 -0.779421497302115
-4.68424860164674 2 -7.9574906061271 55.4069020320813 -5.99305437702837 18.1412055397121
-2.86954301646699 1 5.62851100873684 36.9891416057327 4.99030474152817 9.05072939847512
2.60152873997277 4 6.63308812064379 49.6238753798413 6.74206301319148 14.1886680453699
0.63473387418054 3 -2.86236022768425 5.65115256573712 -1.5820359772844 1.97844895388274
-2.2987522665283 2 3.92329290459192 20.6641832172363 9.76389338092544 3.46872894540347
-5.00876366540187 4 -4.77359677913537 18.8602966970378 -7.1549845373001 20.2120030674227
1.60915464978281 1 -6.35327741417687 34.4740119476194 -4.75429804326598 0.963021619126367
5.1214852225984 4 -0.31094853580167 -0.512014051929219 -0.679354258427182 30.150184581224
-1.11488129419637 2 -14.8846085726549 205.213138617173 -16.325933624256 0.709232638712167
1.56410446062047 2 1.79138301688183 3.25999260888196 3.87902131388478 3.10640114985905
-4.41905170549572 2 -10.1315901647667 92.8498580100734 -12.1589482507482 18.5379481614637
-4.27857708665935 2 18.8343679703838 373.035908054159 17.9304662290343 16.7039678713373
-3.70583373231571 2 -0.989717196525909 1.07874505768853 -0.275542124018543 10.8318846871787
4.39354574291605 1 -7.37161243849319 46.6862683314073 -5.17621276677927 28.3748029513204
-6.86080339231612 2 1.03576679632649 0.986034602696092 0.749062951662213 39.6435789858981
1.59832778356652 4 -6.56178446119011 36.5372376560351 -4.36929396431717 2.67664915456051
7.745444678071 2 -11.2926624540639 116.249125027169 -8.4341203717922 71.6008149395535
-1.1156036784482 1 -11.105533589179 110.380838542794 -10.001476143955 -1.30433457757575
2.59757677043712 1 0.0543931426954865 1.27015519415955 1.85804617703191 8.62314051404099
3.29288375155731 1 -1.17926275342678 -2.31330182891758 -3.84388160242391 11.625792150705
-2.67330899657089 1 7.59570257118654 66.1593742111255 6.45338306086091 1.28204373544952
4.70820788827979 3 2.35557066175197 7.90602320661135 2.87455350312117 24.9157505702943
-4.80838795408479 2 0.580960266447298 -2.28543244672965 1.71088285834202 16.6614071278915
-1.7621791045901 2 -0.125202532172481 -1.00606980438783 1.85587520252671 -1.21960897708171
-1.54365218763822 4 -6.18080044065949 33.783832462446 -7.75147045666329 -1.20841727373291
-2.49766872253575 4 -0.0113218513513101 -0.222955980376603 -0.936349097731165 6.88137540915653
-5.90029665832256 2 8.78127960480181 85.685463446449 8.91648497314648 30.627386304743
2.81085423920374 3 -2.15461628096163 3.30071545364951 0.281475467696052 7.75747561765471
2.35625403295518 2 16.3177563927437 284.190156376943 16.0245617020604 13.283256410597
-6.02997358393928 2 -4.78285864871265 18.2403084740673 -3.74890307336136 32.0856452314037
-0.492628805118579 2 -15.375487510779 219.466247545853 -15.3969538760353 -0.175616347311204
-2.42917702605203 4 -6.09632579671689 32.5344215970328 -7.87622330278985 3.42058231809594
-3.83540959509246 4 0.0706279996491752 -0.0095624937370314 1.07712420146166 10.5107373804906
2.07320527408812 1 -21.2961300864398 431.763804574654 -21.5611949543403 4.74524982973517
